,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
248,mlrepa-library,mlrepa,ML REPA Library: MLOps and ML Engineering Solutions for Success,https://github.com/mlrepa/mlrepa-library,,2023-05-06T10:30:18Z,2024-09-27T04:13:33Z,22,6,4,Apache License 2.0
249,coursera-mlops-specialization,johnmoses,Coursera Machine Learning Engineering for Production Specialization Course,https://github.com/johnmoses/coursera-mlops-specialization,Jupyter Notebook,2023-04-15T18:54:09Z,2024-07-31T02:52:51Z,16,18,0,MIT License
250,motorhead,getmetal,🧠 Motorhead is a memory and information retrieval server for LLMs.,https://github.com/getmetal/motorhead,Rust,2023-03-29T17:16:45Z,2024-10-05T21:38:52Z,851,81,17,Apache License 2.0
251,dbx,databrickslabs,🧱 Databricks CLI eXtensions - aka dbx is a CLI tool for development and advanced Databricks workflows management.,https://github.com/databrickslabs/dbx,Python,2020-03-03T11:48:54Z,2024-10-05T04:34:34Z,439,120,96,Other
252,kubeflow-manifests,awslabs,KubeFlow on AWS,https://github.com/awslabs/kubeflow-manifests,YAML,2021-09-24T23:35:15Z,2024-10-04T11:41:56Z,165,121,89,Apache License 2.0
253,haystack-core-integrations,deepset-ai,"Additional packages (components, document stores and the likes) to extend the capabilities of Haystack version 2.0 and onwards",https://github.com/deepset-ai/haystack-core-integrations,Python,2022-08-19T08:17:34Z,2024-10-05T03:36:08Z,108,104,67,Apache License 2.0
254,MLO3,YI-Practice,MLOps Cohort 3 (March 2022),https://github.com/YI-Practice/MLO3,,2022-04-09T19:06:08Z,2023-07-25T14:56:16Z,0,12,0,MIT License
255,certified-developer,intel,Official repository of the Intel Certified Developer Program,https://github.com/intel/certified-developer,Python,2023-09-05T22:48:04Z,2024-08-27T12:29:55Z,34,33,4,"BSD 3-Clause ""New"" or ""Revised"" License"
256,demos,aponte411,MLOps community demos,https://github.com/aponte411/demos,Python,2020-06-09T16:25:55Z,2024-02-26T17:10:59Z,9,4,1,
257,aws-mlops-handson,nsakki55,"This repository provides a comprehensive ML infrastructure for CTR prediction, focusing on AWS services and offering practical learning experience for MLOps.",https://github.com/nsakki55/aws-mlops-handson,Python,2023-05-13T05:00:01Z,2024-05-16T05:50:32Z,60,8,0,
258,are-you-a-cat,MarinaWyss,An MLOps Project for the ZenML Month of MLOps Competition,https://github.com/MarinaWyss/are-you-a-cat,HTML,2022-10-10T18:06:52Z,2024-09-08T17:58:09Z,18,3,0,
259,MLOps-Example,byeongjokim,,https://github.com/byeongjokim/MLOps-Example,Python,2020-12-13T17:04:55Z,2024-07-17T05:22:54Z,36,8,0,
260,mlops_template,SkafteNicki,,https://github.com/SkafteNicki/mlops_template,Makefile,2023-01-09T07:36:13Z,2024-10-01T10:14:19Z,12,13,2,
261,credit-fraud-dealing-with-imbalanced-datasets-mlops,ricoms,Reimplementing a Kaggle solution into mlops,https://github.com/ricoms/credit-fraud-dealing-with-imbalanced-datasets-mlops,HTML,2020-12-02T02:50:49Z,2023-12-10T18:50:37Z,7,6,1,MIT License
262,MLOps-pipeline,aronchick,,https://github.com/aronchick/MLOps-pipeline,Python,2019-05-06T21:36:05Z,2024-01-26T02:42:30Z,18,13,0,MIT License
263,gokart,m3dev,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning Pipeline.",https://github.com/m3dev/gokart,Python,2018-12-23T07:40:27Z,2024-10-02T02:23:04Z,313,57,21,MIT License
264,amazon-sagemaker-mlops-with-featurestore-and-datawrangler,aws-samples,,https://github.com/aws-samples/amazon-sagemaker-mlops-with-featurestore-and-datawrangler,Python,2021-10-14T00:17:39Z,2024-07-02T15:51:04Z,26,22,8,MIT No Attribution
265,semaphore-demo-mlops,semaphoreci-demos,From Jupyter to production: build an ML pipeline to train an AI image classifier using DevOps and CI/CD,https://github.com/semaphoreci-demos/semaphore-demo-mlops,Python,2024-01-20T15:01:50Z,2024-07-02T16:13:31Z,12,16,0,MIT License
266,MLOpsPython,03sarath,,https://github.com/03sarath/MLOpsPython,Python,2024-03-16T07:45:41Z,2024-06-15T17:33:37Z,0,22,0,MIT License
267,mlops-infra-default,Azure,Azure MLOps default infrastructure.,https://github.com/Azure/mlops-infra-default,HCL,2022-01-27T05:44:13Z,2023-03-19T08:34:29Z,6,7,0,MIT License
268,Machine-Learning-MLOps-GenerativeAI-NLP-CV-MLSystem-Design,hemansnation,"MLOps - Deploy models at scale, Generative AI - Build applications with LLMs, NLP - Understand Transformers & Text Generation Models, Computer Vision - Build GANs projects like Deepfakes, ML System Design, hands-on project building and code algorithms from scratch.",https://github.com/hemansnation/Machine-Learning-MLOps-GenerativeAI-NLP-CV-MLSystem-Design,Jupyter Notebook,2023-08-06T07:50:09Z,2024-10-01T17:56:33Z,58,21,0,
269,MLOPs-Production-Ready-Machine-Learning-Project,entbappy,,https://github.com/entbappy/MLOPs-Production-Ready-Machine-Learning-Project,HTML,2024-07-04T15:07:54Z,2024-10-05T07:05:19Z,32,16,1,MIT License
270,incremental-training-mlops,aws-samples,,https://github.com/aws-samples/incremental-training-mlops,Jupyter Notebook,2021-06-18T01:14:55Z,2023-03-14T04:43:07Z,27,8,21,MIT No Attribution
271,MLOPS-Sessions,Himanshu-1703,,https://github.com/Himanshu-1703/MLOPS-Sessions,Jupyter Notebook,2024-04-15T15:21:16Z,2024-07-29T12:18:35Z,12,15,0,
272,mlops-playground,ContentUpgrad,Contains setup for k8s native mlops tools ,https://github.com/ContentUpgrad/mlops-playground,,2022-04-05T09:49:19Z,2024-09-20T06:18:58Z,4,8,0,
273,Mlops,codehax41,This repository contains notebooks for all the experiment performed ,https://github.com/codehax41/Mlops,Jupyter Notebook,2023-02-06T14:12:16Z,2024-09-18T08:08:57Z,5,8,1,
274,Neuraxle,Neuraxio,"The world's cleanest AutoML library ✨ - Do hyperparameter tuning with the right pipeline abstractions to write clean deep learning production pipelines. Let your pipeline steps have hyperparameter spaces. Design steps in your pipeline like components. Compatible with Scikit-Learn, TensorFlow, and most other libraries, frameworks and MLOps environments.",https://github.com/Neuraxio/Neuraxle,Python,2019-03-26T21:01:54Z,2024-09-07T16:34:05Z,606,62,3,Apache License 2.0
275,aml-mlops-workshop,miquelladeboer,Azure Machine Learning Workshop using MLOPS,https://github.com/miquelladeboer/aml-mlops-workshop,Python,2020-03-16T08:27:48Z,2021-08-26T08:19:17Z,9,5,0,
276,around-dataengineering,abhishek-ch,A Data Engineering & Machine Learning Knowledge Hub,https://github.com/abhishek-ch/around-dataengineering,Python,2020-09-18T12:31:08Z,2024-10-05T23:35:32Z,1110,223,2,
277,state-of-open-source-ai,premAI-io,:closed_book: Clarity in the current fast-paced mess of Open Source innovation,https://github.com/premAI-io/state-of-open-source-ai,TeX,2023-08-10T11:47:01Z,2024-10-04T11:41:08Z,1509,89,24,Other
278,lightning-hydra-template,ashleve,PyTorch Lightning + Hydra. A very user-friendly template for ML experimentation.  ⚡🔥⚡,https://github.com/ashleve/lightning-hydra-template,Python,2020-11-04T14:30:09Z,2024-10-06T06:43:51Z,4142,645,74,
279,cnvrg-operator,AccessibleAI,cnvrg operator for deploying cnvrg.io K8s native AI/MLOps platform  ,https://github.com/AccessibleAI/cnvrg-operator,Go,2021-02-14T06:49:55Z,2024-09-29T13:09:02Z,17,6,10,
280,MLOps_stock_prediction,coderkol95,First end-to-end MLOps attempt using github actions and AzureML CLI,https://github.com/coderkol95/MLOps_stock_prediction,Jupyter Notebook,2023-01-19T17:50:56Z,2024-07-18T06:21:55Z,9,11,0,
281,mlopsworld2021,pycaret,mlopsworld2021,https://github.com/pycaret/mlopsworld2021,Jupyter Notebook,2021-06-14T14:43:04Z,2023-02-07T11:57:51Z,11,6,0,
282,mlops-22,tidhamecha2,,https://github.com/tidhamecha2/mlops-22,Python,2022-08-28T03:25:36Z,2022-11-19T08:55:09Z,1,33,2,
283,clearml-helm-charts,allegroai,"Helm chart repository for the new unified way to deploy ClearML on Kubernetes. ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline, Orchestration, Scheduling & Serving in one MLOps/LLMOps solution ",https://github.com/allegroai/clearml-helm-charts,Smarty,2021-07-07T05:54:21Z,2024-09-27T15:10:21Z,36,50,6,
284,amazon-sagemaker-cicd,haythemtellili,CI/CD pipeline with Amazon SageMaker and Github  actions,https://github.com/haythemtellili/amazon-sagemaker-cicd,Python,2022-02-16T16:18:02Z,2024-07-22T18:10:21Z,24,29,0,
285,MLOps,ITESM-MNA,,https://github.com/ITESM-MNA/MLOps,Jupyter Notebook,2024-07-10T00:59:51Z,2024-10-04T22:05:30Z,12,7,0,
286,huggingface-docker,alfredodeza,MLOps packaging of HuggingFace,https://github.com/alfredodeza/huggingface-docker,Python,2022-06-27T21:23:46Z,2024-09-09T03:26:07Z,8,4,0,MIT License
287,MLOps,c3divya,,https://github.com/c3divya/MLOps,Jupyter Notebook,2023-02-03T13:03:34Z,2024-08-03T07:24:26Z,4,8,0,
288,MLE-agent,MLSysOps,"🤖 MLE-Agent: Your intelligent companion for seamless AI engineering and research. 🔍 Integrate with arxiv and paper with code to provide better code/research plans 🧰 OpenAI, Anthropic, Ollama, etc supported. :fireworks: Code RAG",https://github.com/MLSysOps/MLE-agent,Python,2024-04-16T23:49:21Z,2024-10-06T01:28:53Z,1037,44,4,MIT License
289,blackdagger,ErdemOzgen,"Blackdagger is a DAG-based automation tool specifically used in DevOps, DevSecOps, MLOps, MLSecOps, and Continuous Red Teaming (CART).",https://github.com/ErdemOzgen/blackdagger,Go,2024-02-26T14:54:48Z,2024-10-03T13:53:24Z,47,8,23,GNU General Public License v3.0
290,serverless-ml-course,featurestoreorg,Serverless Machine Learning Course for building AI-enabled Prediction Services from models and features,https://github.com/featurestoreorg/serverless-ml-course,Jupyter Notebook,2022-09-01T14:09:52Z,2024-10-02T11:14:47Z,529,268,4,Creative Commons Zero v1.0 Universal
291,mlops,mlops-ai,Open-source tool for tracking & monitoring machine learning models.,https://github.com/mlops-ai/mlops,TypeScript,2023-04-19T14:54:02Z,2024-08-30T16:50:52Z,11,5,3,Apache License 2.0
292,serve,pytorch,"Serve, optimize and scale PyTorch models in production",https://github.com/pytorch/serve,Java,2019-10-03T03:17:43Z,2024-10-06T08:34:45Z,4174,850,405,Apache License 2.0
293,mltrace,loglabs,Coarse-grained lineage and tracing for machine learning pipelines.,https://github.com/loglabs/mltrace,Python,2021-02-18T01:27:42Z,2024-10-01T03:57:45Z,466,29,29,Apache License 2.0
294,mlops-project-classical-ml,Azure,Azure MLOps classical ML project.,https://github.com/Azure/mlops-project-classical-ml,Python,2022-01-27T05:44:59Z,2024-07-20T00:00:28Z,9,5,2,MIT License
295,mlops_nd_c3,ivanovitchm,A MLOps workflow to classify incomes based on publicly available Census Bureau data.,https://github.com/ivanovitchm/mlops_nd_c3,Jupyter Notebook,2022-02-20T12:34:17Z,2023-06-14T13:15:54Z,36,5,0,GNU General Public License v3.0
296,MLops-Tools,TECH4DX,Tools for MLops on top of Argo Workflows,https://github.com/TECH4DX/MLops-Tools,Mustache,2022-01-25T11:03:16Z,2024-01-12T18:26:33Z,7,6,0,
297,AI-Software-Startups,WarrenWen666,A Survey of AI startups,https://github.com/WarrenWen666/AI-Software-Startups,,2021-03-05T08:18:01Z,2024-10-04T18:04:37Z,392,31,1,MIT License
298,mcw-mlops-starter,solliancenet,,https://github.com/solliancenet/mcw-mlops-starter,Python,2019-06-18T22:52:17Z,2022-09-07T11:41:14Z,6,16,4,
299,mlops-nba,absabry,Project used to demonstrate how to pass from notebooks to data pipeline for an AI project,https://github.com/absabry/mlops-nba,Jupyter Notebook,2023-12-28T16:06:15Z,2024-08-05T20:44:59Z,1,29,0,
300,devsquad-mlops,microsoft,DevSquad In a Day - MLOps. A hands-on lab for exercising MLOps practices on Azure.,https://github.com/microsoft/devsquad-mlops,PowerShell,2022-02-15T18:09:34Z,2024-02-05T15:39:09Z,10,5,2,MIT License
301,s2023,mlip-cmu,,https://github.com/mlip-cmu/s2023,HTML,2023-01-12T19:49:09Z,2024-10-02T15:33:16Z,22,56,2,Other
302,sml-security,EthicalML,MLOps Cookiecutter Template: A Base Project Structure for Secure Production ML Engineering,https://github.com/EthicalML/sml-security,Python,2022-04-18T16:09:11Z,2024-05-06T05:50:16Z,39,4,0,Apache License 2.0
303,state-of-mlops,keigohtr,List of awesome mlops articles. Curated from Feb 2022.,https://github.com/keigohtr/state-of-mlops,,2022-02-14T00:09:59Z,2024-09-30T00:07:22Z,39,3,0,
304,ck-mlops,mlcommons,"A collection of portable workflows, automation recipes and components for MLOps in a unified CK format. Note that this repository is outdated - please check the 2nd generation of the CK workflow automation meta-framework with portable MLOps and DevOps components here:",https://github.com/mlcommons/ck-mlops,Python,2020-11-10T12:13:41Z,2024-08-23T00:41:31Z,17,8,1,Apache License 2.0
305,FedML,FedML-AI,"FEDML - The unified and scalable ML library for large-scale distributed training, model serving, and federated learning. FEDML Launch, a cross-cloud scheduler, further enables running any AI jobs on any GPU cloud or on-premise cluster. Built on this library, TensorOpera AI (https://TensorOpera.ai) is your generative AI platform at scale.",https://github.com/FedML-AI/FedML,Python,2020-07-21T22:41:25Z,2024-10-03T22:39:10Z,4157,780,140,Apache License 2.0
306,order-book-simulation,rongpenl,"order book simulation with Kafka, Streamlit & MLOps tools",https://github.com/rongpenl/order-book-simulation,Python,2021-06-09T20:29:04Z,2023-05-04T19:38:53Z,6,8,1,
307,mlctl,intuit,"mlctl is the control plane for MLOps. It provides a CLI and a Python SDK for supporting key operations related to MLOps, such as ""model training"", ""model hosting"" etc.",https://github.com/intuit/mlctl,Python,2021-06-17T23:49:18Z,2023-02-22T10:19:38Z,25,5,3,Apache License 2.0
308,neptune-r,neptune-ai,📒 The MLOps stack component for experiment tracking (R interface),https://github.com/neptune-ai/neptune-r,R,2020-03-01T11:14:49Z,2024-08-10T19:28:51Z,14,6,1,Apache License 2.0
309,MLOps,GSTT-CSC,Framework for building ML apps,https://github.com/GSTT-CSC/MLOps,Python,2021-02-03T15:46:23Z,2024-06-25T16:45:08Z,9,5,31,GNU General Public License v3.0
310,mlops-promptflow-prompt,microsoft,MLOps for PromptFlow SDK,https://github.com/microsoft/mlops-promptflow-prompt,Python,2023-08-03T01:37:19Z,2024-08-30T22:02:32Z,30,2,20,MIT License
311,cm4mlops,mlcommons,"A collection of portable, reusable and cross-platform automation recipes (CM scripts) with a human-friendly interface and minimal dependencies to make it easier to build, run, benchmark and optimize AI, ML and other applications and systems across diverse and continuously changing models, data sets, software and hardware (cloud/edge)",https://github.com/mlcommons/cm4mlops,Python,2024-04-10T17:06:45Z,2024-10-05T15:54:09Z,9,12,67,Apache License 2.0
312,MLOps-Basic-Pipeline,townim-faisal,This pipeline is built for basic MLOps. ,https://github.com/townim-faisal/MLOps-Basic-Pipeline,Python,2021-12-23T09:58:53Z,2024-07-17T05:23:10Z,7,5,0,
313,wanna-ml,avast,Complete MLOps framework for Vertex-AI,https://github.com/avast/wanna-ml,Python,2022-06-17T07:07:01Z,2024-08-27T11:46:06Z,18,3,9,MIT License
314,mlops-template,Chim-SO,This is the MLOps Github template.,https://github.com/Chim-SO/mlops-template,Python,2023-03-10T15:19:55Z,2024-08-04T22:22:40Z,17,3,0,MIT License
315,mlops-dai-runtimes,h2oai,Production ready templates for deploying Driverless AI (DAI) scorers.  https://h2oai.github.io/dai-deployment-templates/,https://github.com/h2oai/mlops-dai-runtimes,Java,2018-10-04T22:07:37Z,2024-10-04T07:51:53Z,17,9,15,Apache License 2.0
316,DataScienceMasterclass,nursnaaz,"Discover the Data Science Masterclass repository! Learn Python, stats, ML, DL, NLP, MLOps, cloud, and more. Join our batch for hands-on projects and expert guidance. Unlock the power of data today!",https://github.com/nursnaaz/DataScienceMasterclass,Jupyter Notebook,2023-05-13T20:47:00Z,2024-08-22T20:24:47Z,12,42,0,The Unlicense
317,feature-store,GokuMohandas,Using a feature store to connect the DataOps and MLOps workflows to enable collaborative teams to develop efficiently.,https://github.com/GokuMohandas/feature-store,Jupyter Notebook,2022-08-03T00:37:05Z,2024-08-10T04:20:49Z,51,6,0,
318,ai-on-openshift,opendatahub-io-contrib,AI-on-OpenShift website source code,https://github.com/opendatahub-io-contrib/ai-on-openshift,Shell,2022-12-09T22:04:59Z,2024-10-04T09:07:16Z,65,28,5,GNU General Public License v3.0
319,mlops_workshops,dvoitekh,,https://github.com/dvoitekh/mlops_workshops,Jupyter Notebook,2022-06-08T18:57:30Z,2023-11-24T00:52:20Z,11,9,0,
320,Coursera-MLOPs-Foundations-Lab-2-poker-simulator,nogibjj,Poker Simulator,https://github.com/nogibjj/Coursera-MLOPs-Foundations-Lab-2-poker-simulator,Python,2022-10-06T23:22:12Z,2024-09-02T19:19:13Z,10,26,0,MIT License
321,Yatai,bentoml,Model Deployment at Scale on Kubernetes 🦄️,https://github.com/bentoml/Yatai,TypeScript,2021-07-30T04:54:50Z,2024-10-05T14:35:07Z,789,69,23,Other
322,budgetml,ebhy,Deploy a ML inference service on a budget in less than 10 lines of code.,https://github.com/ebhy/budgetml,Python,2020-12-27T14:24:57Z,2024-09-27T11:39:10Z,1338,65,4,Apache License 2.0
323,workshop-from-zero-to-mlops,astrojuanlu,"Workshop ""From zero to MLOps: An open source stack to fight spaghetti ML""",https://github.com/astrojuanlu/workshop-from-zero-to-mlops,Jupyter Notebook,2024-06-24T07:46:22Z,2024-10-03T08:36:05Z,23,5,1,
324,mlops-demo-final,shivaylamba,,https://github.com/shivaylamba/mlops-demo-final,Python,2022-09-10T07:10:56Z,2024-04-01T03:25:15Z,2,20,0,
325,numerblox,crowdcent,Solid Numerai pipelines,https://github.com/crowdcent/numerblox,Python,2022-01-04T11:19:43Z,2024-10-01T18:51:42Z,111,10,1,MIT License
326,sig-mlops-jenkins-classic,SeldonIO,,https://github.com/SeldonIO/sig-mlops-jenkins-classic,Jupyter Notebook,2019-11-28T10:12:50Z,2023-01-31T23:42:18Z,13,11,5,
327,MLOps-E2E,davew-msft,,https://github.com/davew-msft/MLOps-E2E,Jupyter Notebook,2019-10-23T13:43:22Z,2024-01-17T21:41:58Z,12,11,0,
328,reproducible-data-science,khuyentran1401,Tutorials on creating a reproducible and maintainable data science project,https://github.com/khuyentran1401/reproducible-data-science,Jupyter Notebook,2022-03-25T01:33:44Z,2024-09-17T10:11:26Z,136,34,4,
329,MLOps-TDSP-Template,Azure,"Quickstart template as a fork on TDSP (https://github.com/Azure/Azure-TDSP-ProjectTemplate), extending the template with a suggested structure for operationalization using Azure. Includes ARM templates as IaC for resource deployment, template build and release pipelines to enable model CI/CD, template code for working with Azure ML.",https://github.com/Azure/MLOps-TDSP-Template,Python,2019-02-06T16:24:55Z,2024-06-13T21:30:50Z,24,8,1,Creative Commons Attribution 4.0 International
