,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
122,sql-migrate,rubenv,SQL schema migration tool for Go.,https://github.com/rubenv/sql-migrate,Go,2014-09-09T07:31:41Z,2024-10-05T14:50:56Z,3196,275,86,MIT License
123,sqlyog-community,webyog,"Webyog provides monitoring and management tools for open source relational databases. We develop easy-to-use MySQL client tools for performance tuning and database management. Webyog's solutions include SQL Diagnostic Manager for MySQL performance optimization and SQLyog for MySQL administration. More than 35,000 companies (including Amazon, IBM, Salesforce, AT&T, eBay, and GE) and 2.5 million users rely on Webyog's solutions to provide valuable insights into their databases. Webyog is an Idera, Inc. company.",https://github.com/webyog/sqlyog-community,C++,2015-03-13T05:46:35Z,2024-10-05T06:38:13Z,2187,322,688,GNU General Public License v2.0
124,sqlite_orm,fnc12,❤️ SQLite ORM light header only library for modern C++,https://github.com/fnc12/sqlite_orm,C++,2016-12-20T11:35:20Z,2024-10-03T17:58:33Z,2269,314,30,GNU Affero General Public License v3.0
125,sql,ga-wdi-boston,,https://github.com/ga-wdi-boston/sql,,2015-07-15T15:43:53Z,2019-06-28T06:47:48Z,6,185,14,Other
126,sql-father-backend-public,liyupi,新项目：快速生成 SQL 和模拟数据的网站（Java 后端），大幅提高开发测试效率！by 程序员鱼皮,https://github.com/liyupi/sql-father-backend-public,Java,2022-10-19T05:33:48Z,2024-10-06T02:53:38Z,1965,692,31,
127,sql-for-data-analysis-3271025,LinkedInLearning,This is a repository for the LinkedIn Learning course SQL for Data Analysis,https://github.com/LinkedInLearning/sql-for-data-analysis-3271025,Jupyter Notebook,2023-03-07T18:24:17Z,2024-10-04T01:49:33Z,185,2801,11,Other
128,sqlparser,xwb1989,SQL Parser implemented in Go,https://github.com/xwb1989/sqlparser,Go,2014-11-25T19:45:26Z,2024-10-01T06:01:56Z,1474,238,43,Apache License 2.0
129,Onekey_Caddy_PHP7_Sqlite3,dylanbai8,小内存 VPS 一键搭建 Caddy+PHP7+Sqlite3 环境 （支持VPS最小内存64M），一键翻墙 caddy+web(php+sqlite3)+v2ray+bbr。,https://github.com/dylanbai8/Onekey_Caddy_PHP7_Sqlite3,Shell,2018-09-27T12:23:55Z,2024-09-20T16:08:51Z,499,283,22,
130,WikiSQL,salesforce,A large annotated semantic parsing corpus for developing natural language interfaces.,https://github.com/salesforce/WikiSQL,HTML,2017-08-11T23:27:06Z,2024-10-06T09:12:54Z,1629,323,26,"BSD 3-Clause ""New"" or ""Revised"" License"
131,DBMS_SQL-Notes,riti2409,DBMS_SQL Notes,https://github.com/riti2409/DBMS_SQL-Notes,,2022-01-22T13:42:10Z,2024-10-03T04:50:45Z,665,211,2,MIT License
132,polardbx-sql,polardb,"PolarDB-X is a cloud native distributed SQL Database designed for high concurrency, massive storage, complex querying scenarios.",https://github.com/polardb/polardbx-sql,Java,2021-10-16T05:49:09Z,2024-09-26T08:39:13Z,1533,325,50,Apache License 2.0
133,SqlBulkTools,olegil,"High-performance C# Bulk operations for SQL Server (starting from 2008) and Azure SQL Database. Supports Bulk Insert, Update, Delete & Merge. Uses SQLBulkCopy under the hood. Please leave a Github star if you find this project useful.",https://github.com/olegil/SqlBulkTools,C#,2016-08-11T11:24:07Z,2024-09-18T13:14:13Z,292,188,4,MIT License
134,sqllineage,reata,SQL Lineage Analysis Tool powered by Python,https://github.com/reata/sqllineage,Python,2019-05-21T14:11:05Z,2024-10-02T07:41:15Z,1298,235,74,MIT License
135,SQLStreamStore,SQLStreamStore,Stream Store library targeting RDBMS based implementations for .NET,https://github.com/SQLStreamStore/SQLStreamStore,C#,2015-03-08T19:34:55Z,2024-09-21T05:07:59Z,467,124,57,MIT License
136,react-native-sqlite-storage,andpor,Full featured SQLite3 Native Plugin for React Native (Android and iOS),https://github.com/andpor/react-native-sqlite-storage,Java,2015-10-30T08:42:28Z,2024-10-06T09:28:52Z,2753,521,175,MIT License
137,SQLIndexManager,sergiisyrovatchenko,Free GUI Tool for Index Maintenance on SQL Server and Azure,https://github.com/sergiisyrovatchenko/SQLIndexManager,C#,2019-05-09T06:32:18Z,2024-09-14T10:25:26Z,575,110,7,GNU General Public License v3.0
138,SQLInjectionWiki,ning1022,一个专注于聚合和记录各种SQL注入方法的wiki,https://github.com/ning1022/SQLInjectionWiki,JavaScript,2018-07-23T00:10:42Z,2024-10-04T11:43:28Z,571,108,1,
139,Korma,korma,Tasty SQL for Clojure.,https://github.com/korma/Korma,Clojure,2011-10-05T22:02:15Z,2024-10-01T14:30:26Z,1473,222,80,
140,vscode-sqltools,mtxr,Database management for VSCode,https://github.com/mtxr/vscode-sqltools,TypeScript,2016-12-15T03:27:00Z,2024-10-03T21:05:16Z,1488,299,253,MIT License
141,sqlalchemy-utils,kvesteri,Various utility functions and datatypes for SQLAlchemy.,https://github.com/kvesteri/sqlalchemy-utils,Python,2013-02-18T16:48:22Z,2024-10-06T12:55:23Z,1254,320,207,Other
142,sqladmin,aminalaee,SQLAlchemy Admin for FastAPI and Starlette,https://github.com/aminalaee/sqladmin,Python,2021-12-22T10:09:54Z,2024-10-04T19:10:30Z,1852,184,43,"BSD 3-Clause ""New"" or ""Revised"" License"
143,android-sqlite-asset-helper,jgilfelt,An Android helper class to manage database creation and version management using an application's raw asset files,https://github.com/jgilfelt/android-sqlite-asset-helper,Java,2011-12-06T18:41:57Z,2024-09-25T09:01:41Z,2144,541,78,Apache License 2.0
144,SQLiteCodeFirst,msallin,Creates a SQLite Database based on a EdmModel by using Entity Framework CodeFirst.,https://github.com/msallin/SQLiteCodeFirst,C#,2015-03-22T19:30:21Z,2024-09-26T12:44:45Z,609,123,4,Apache License 2.0
145,presto,prestodb,The official home of the Presto distributed SQL query engine for big data,https://github.com/prestodb/presto,Java,2012-08-09T01:03:37Z,2024-10-04T22:52:20Z,15970,5354,2153,Apache License 2.0
146,sql-parser,hyrise,SQL Parser for C++. Building C++ object structure from SQL statements.,https://github.com/hyrise/sql-parser,C++,2014-10-08T23:27:56Z,2024-10-03T02:44:04Z,740,243,43,MIT License
147,sql-formatter,jdorn,A lightweight php class for formatting sql statements. Handles automatic indentation and syntax highlighting.,https://github.com/jdorn/sql-formatter,HTML,2012-04-30T06:33:10Z,2024-09-27T12:00:25Z,3889,186,36,MIT License
148,practical-sql,anthonydb,"Code and Data for the First Edition of ""Practical SQL"" by Anthony DeBarros, published by No Starch Press (2018).",https://github.com/anthonydb/practical-sql,PLpgSQL,2016-08-08T04:30:06Z,2024-09-28T21:39:08Z,653,404,13,Other
149,sql-father-frontend-public,liyupi,新项目：快速生成 SQL 和模拟数据的网站（React 前端），大幅提高开发测试效率！by 程序员鱼皮,https://github.com/liyupi/sql-father-frontend-public,TypeScript,2022-10-19T05:32:25Z,2024-10-06T02:53:43Z,1442,572,22,
150,SQLiDetector,eslam3kl,"Simple python script supported with BurpBouty profile that helps you to detect SQL injection ""Error based"" by sending multiple requests with 14 payloads and checking for 152 regex patterns for different databases.",https://github.com/eslam3kl/SQLiDetector,BlitzBasic,2022-07-27T12:04:11Z,2024-10-03T05:16:29Z,580,99,2,
151,sqle,actiontech,一个支持多种不同类型数据库，覆盖事前控制、事后监督、标准发布场景，帮助您建立质量规范的SQL全生命周期质量管理平台,https://github.com/actiontech/sqle,Go,2020-12-07T08:36:10Z,2024-10-04T11:16:29Z,1427,185,139,Mozilla Public License 2.0
152,Anemometer,box,Box SQL Slow Query Monitor,https://github.com/box/Anemometer,JavaScript,2012-03-23T20:21:30Z,2024-09-02T14:31:37Z,1385,316,60,Apache License 2.0
153,usql,xo,Universal command-line interface for SQL databases,https://github.com/xo/usql,Go,2017-03-02T13:03:21Z,2024-10-06T10:23:17Z,8911,351,74,MIT License
154,sqldef,sqldef,"Idempotent schema management for MySQL, PostgreSQL, and more",https://github.com/sqldef/sqldef,Go,2018-08-25T02:29:17Z,2024-10-06T07:56:02Z,1945,160,34,Other
155,sqlite-viewer,inloop,View SQLite file online,https://github.com/inloop/sqlite-viewer,JavaScript,2015-09-13T19:36:59Z,2024-10-02T16:07:01Z,852,324,11,Apache License 2.0
156,sqlean,nalgeon,The ultimate set of SQLite extensions,https://github.com/nalgeon/sqlean,C,2021-02-28T19:13:28Z,2024-10-06T15:52:34Z,3697,117,2,MIT License
157,intellij-mybaitslog,Link-Kou,"用于在IDEA将Mybatis的SQL日志还原为可执行的SQL，Used to restore Mybatis SQL logs to executable SQL in IDEA,",https://github.com/Link-Kou/intellij-mybaitslog,Java,2020-03-25T01:27:27Z,2024-10-04T20:17:21Z,1177,254,20,
158,sqlserver2pgsql,dalibo,"Migration tool to convert a Microsoft SQL Server Database into a PostgreSQL database, as automatically as possible",https://github.com/dalibo/sqlserver2pgsql,Perl,2013-08-12T15:21:47Z,2024-09-10T09:26:47Z,514,117,15,GNU General Public License v3.0
159,sql2struct,idoubi,A developer-friendly tool for transfering sql statement to go struct.,https://github.com/idoubi/sql2struct,TypeScript,2017-10-29T15:42:56Z,2024-09-08T04:32:53Z,530,116,13,MIT License
160,vscode-mssql,microsoft,Visual Studio Code SQL Server extension.,https://github.com/microsoft/vscode-mssql,TypeScript,2016-06-26T04:38:04Z,2024-10-05T08:18:18Z,1533,456,272,Other
161,sql-mysteries,NUKnightLab,"Inspired by @veltman's command-line mystery, use SQL to research clues and find out whodunit!",https://github.com/NUKnightLab/sql-mysteries,JavaScript,2018-01-17T16:25:23Z,2024-10-03T19:51:57Z,1676,226,17,MIT License
162,sql,omghax,Ruby library for parsing and generating SQL statements,https://github.com/omghax/sql,Ruby,2008-07-14T15:53:56Z,2023-09-04T19:40:31Z,49,56,3,
163,drawdb,drawdb-io,"Free, simple, and intuitive online database diagram editor and SQL generator.",https://github.com/drawdb-io/drawdb,JavaScript,2023-07-16T17:09:20Z,2024-10-06T16:00:33Z,20085,1420,61,GNU Affero General Public License v3.0
164,Aliyun-SQL,WangLaoShi,阿里云天池SQL课程学习笔记项目,https://github.com/WangLaoShi/Aliyun-SQL,,2022-02-13T13:23:19Z,2024-09-27T14:42:43Z,272,488,1,
165,SQLitePCL.raw,ericsink,A Portable Class Library (PCL) for low-level (raw) access to SQLite,https://github.com/ericsink/SQLitePCL.raw,C#,2014-04-10T17:52:42Z,2024-10-04T21:30:52Z,525,109,79,Apache License 2.0
166,PartsUnlimited,microsoft,.Net Core + SQL Azure app for DevOps Scenarios,https://github.com/microsoft/PartsUnlimited,C#,2015-04-27T17:34:03Z,2024-09-30T17:10:37Z,668,1539,68,MIT License
167,sqlmesh,TobikoData,Efficient data transformation and modeling framework that is backwards compatible with dbt.,https://github.com/TobikoData/sqlmesh,Python,2022-09-23T16:28:39Z,2024-10-05T11:58:06Z,1665,150,67,Apache License 2.0
168,cloud-sql-proxy,GoogleCloudPlatform,A utility for connecting securely to your Cloud SQL instances,https://github.com/GoogleCloudPlatform/cloud-sql-proxy,Go,2015-10-01T23:13:02Z,2024-10-05T23:54:37Z,1270,346,34,Apache License 2.0
169,zetasql,google,ZetaSQL - Analyzer Framework for SQL,https://github.com/google/zetasql,C++,2019-04-16T17:43:46Z,2024-10-06T15:37:01Z,2300,218,96,Apache License 2.0
170,SQL-Leetcode-Challenge,mrinal1704,Contains all the 117 Leetcode questions with their solutions ranging from Easy to Hard in MySQL.,https://github.com/mrinal1704/SQL-Leetcode-Challenge,TSQL,2020-06-04T02:05:54Z,2024-10-06T05:22:12Z,704,446,7,
171,MySqlConnector,mysql-net,MySQL Connector for .NET,https://github.com/mysql-net/MySqlConnector,C#,2016-03-31T21:54:37Z,2024-10-06T14:37:10Z,1388,332,89,MIT License
172,sql-basics,learning-zone,SQL Basics,https://github.com/learning-zone/sql-basics,,2019-03-07T16:05:10Z,2024-10-02T14:02:49Z,334,124,0,
173,sqlcheck,jarulraj,Automatically identify anti-patterns in SQL queries,https://github.com/jarulraj/sqlcheck,C++,2017-04-02T18:29:57Z,2024-10-05T16:06:49Z,2430,121,12,Apache License 2.0
174,kysely,kysely-org,A type-safe typescript SQL query builder,https://github.com/kysely-org/kysely,TypeScript,2021-02-22T09:06:55Z,2024-10-06T15:37:24Z,10475,267,108,MIT License
175,mysql2sqlite,mysql2sqlite,Converts MySQL dump to SQLite3 compatible dump,https://github.com/mysql2sqlite/mysql2sqlite,Awk,2015-08-28T12:25:36Z,2024-10-06T11:55:09Z,1840,278,54,MIT License
176,SqlNexus,microsoft,"SQL Nexus is a tool that helps you identify the root cause of SQL Server performance issues. It loads and analyzes performance data collected by  SQL LogScout, SQLDiag or PSSDiag. It can dramatically reduce the amount of time you spend manually analyzing data.",https://github.com/microsoft/SqlNexus,C#,2016-10-19T15:19:11Z,2024-09-27T12:35:08Z,356,100,28,MIT License
177,Curso-PHP-MySQL,marcosrivasr,Archivos de los tutoriales del curso de programación del canal de Youtube,https://github.com/marcosrivasr/Curso-PHP-MySQL,PHP,2017-06-23T00:30:49Z,2024-09-30T14:45:03Z,694,618,4,
178,PolarDB-for-PostgreSQL,ApsaraDB,A cloud-native database based on PostgreSQL developed by Alibaba Cloud.,https://github.com/ApsaraDB/PolarDB-for-PostgreSQL,C,2021-05-25T01:27:40Z,2024-10-04T16:39:26Z,2880,464,21,Apache License 2.0
179,SQL-Code,AlexTheAnalyst,All SQL Code or Documents from AlexTheAnalyst YouTube videos,https://github.com/AlexTheAnalyst/SQL-Code,TSQL,2020-03-22T03:01:20Z,2024-10-06T00:28:53Z,630,294,3,
180,ecto_sql,elixir-ecto,SQL-based adapters for Ecto and database migrations,https://github.com/elixir-ecto/ecto_sql,Elixir,2018-10-03T17:48:11Z,2024-09-30T19:28:09Z,564,311,5,Apache License 2.0
181,mybatis-log-plugin,kookob,Restore mybatis sql log to original whole executable sql.,https://github.com/kookob/mybatis-log-plugin,Java,2017-09-28T15:54:22Z,2024-08-29T08:49:10Z,363,147,3,Other
182,sqlite-vec,asg017,A vector search SQLite extension that runs anywhere!,https://github.com/asg017/sqlite-vec,C,2024-04-20T20:43:01Z,2024-10-06T15:43:56Z,3902,133,64,Apache License 2.0
183,alexandria-plsql-utils,mortenbra,Oracle PL/SQL Utility Library,https://github.com/mortenbra/alexandria-plsql-utils,PLSQL,2015-02-20T18:41:54Z,2024-09-27T13:28:05Z,780,316,35,
184,libinjection,client9,SQL / SQLI tokenizer parser analyzer,https://github.com/client9/libinjection,C,2012-07-10T14:45:25Z,2024-09-30T05:56:26Z,996,274,62,Other
185,DatabaseManagementSystems,celalceken,Database Management Systems,https://github.com/celalceken/DatabaseManagementSystems,,2016-10-25T20:42:18Z,2024-10-05T11:35:30Z,349,197,1,MIT License
186,SmartSql,dotnetcore,SmartSql = MyBatis in C# + .NET Core+ Cache(Memory | Redis) + R/W Splitting + PropertyChangedTrack  +Dynamic Repository + InvokeSync + Diagnostics,https://github.com/dotnetcore/SmartSql,C#,2017-04-01T13:26:07Z,2024-10-03T04:37:29Z,1091,222,41,Apache License 2.0
187,sqler,alash3al,"write APIs using direct SQL queries with no hassle, let's rethink about SQL",https://github.com/alash3al/sqler,Go,2019-01-07T21:38:36Z,2024-09-24T20:35:13Z,2075,117,0,Apache License 2.0
188,jOOQ,jOOQ,jOOQ is the best way to write SQL in Java,https://github.com/jOOQ/jOOQ,Java,2011-04-17T10:43:33Z,2024-10-05T10:04:29Z,6121,1203,2046,Other
189,sqliteviz,lana-k,Instant offline SQL-powered data visualisation in your browser,https://github.com/lana-k/sqliteviz,JavaScript,2020-09-20T19:55:31Z,2024-10-05T18:54:02Z,2138,115,25,Apache License 2.0
190,shardingsphere,apache,"Distributed SQL transaction & query engine for data sharding, scaling, encryption, and more - on any database.",https://github.com/apache/shardingsphere,Java,2016-01-18T12:49:26Z,2024-10-06T12:39:29Z,19828,6711,471,Apache License 2.0
191,awesome-sqlalchemy,dahlia,A curated list of awesome tools for SQLAlchemy,https://github.com/dahlia/awesome-sqlalchemy,Python,2014-09-22T02:13:34Z,2024-10-06T09:48:01Z,2822,144,7,
192,Chat2DB,CodePhiliaX,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",https://github.com/CodePhiliaX/Chat2DB,Java,2023-06-20T14:05:26Z,2024-10-06T15:54:29Z,14981,1674,366,Apache License 2.0
193,sql,Nmuta,SQL startup,https://github.com/Nmuta/sql,PLpgSQL,2015-09-01T22:38:34Z,2023-02-10T21:25:27Z,9,98,1,
194,node-mssql,tediousjs,Microsoft SQL Server client for Node.js,https://github.com/tediousjs/node-mssql,JavaScript,2013-08-10T23:12:35Z,2024-10-04T09:53:43Z,2229,466,28,MIT License
195,spark-sql-perf,databricks,,https://github.com/databricks/spark-sql-perf,Scala,2015-04-15T21:45:41Z,2024-09-27T12:10:24Z,584,406,54,Apache License 2.0
196,graphene-sqlalchemy,graphql-python,Graphene SQLAlchemy integration,https://github.com/graphql-python/graphene-sqlalchemy,Python,2016-09-18T01:50:59Z,2024-09-23T02:55:58Z,980,226,72,MIT License
197,LKDBHelper-SQLite-ORM,li6185377,"全自动的插入,查询,更新,删除， an automatic database operation  thread-safe and not afraid of recursive deadlock",https://github.com/li6185377/LKDBHelper-SQLite-ORM,Objective-C,2013-04-15T12:31:09Z,2024-09-20T02:21:05Z,1206,288,3,MIT License
198,bbqsql,CiscoCXSecurity,SQL Injection Exploitation Tool,https://github.com/CiscoCXSecurity/bbqsql,Python,2012-01-10T15:10:28Z,2024-10-03T17:59:08Z,713,188,15,Other
199,Beyond-LeetCode-SQL,shawlu95,"Analysis of SQL Leetcode and classic interview questions, common pitfalls, anti-patterns and handy tricks. Sample databases.",https://github.com/shawlu95/Beyond-LeetCode-SQL,Jupyter Notebook,2019-03-02T22:33:58Z,2024-09-26T23:50:19Z,1071,431,2,MIT License
200,practical-sql-2,anthonydb,"Code and Data for the Second Edition of ""Practical SQL"" by Anthony DeBarros, published by No Starch Press (2022).",https://github.com/anthonydb/practical-sql-2,PLpgSQL,2020-02-25T02:16:03Z,2024-10-05T02:16:51Z,471,423,5,Other
201,sql4es,Anchormen,sql4es: JDBC driver for Elasticsearch,https://github.com/Anchormen/sql4es,Java,2016-02-02T09:55:50Z,2024-09-12T08:26:03Z,278,114,22,Apache License 2.0
202,SQL,malwares,SQLi Tool/SQL Injection/Hijacker,https://github.com/malwares/SQL,Visual Basic,2016-03-02T10:59:42Z,2024-08-12T19:21:40Z,40,47,0,
203,sqlitedict,piskvorky,"Persistent dict, backed by sqlite3 and pickle, multithread-safe.",https://github.com/piskvorky/sqlitedict,Python,2011-07-19T14:09:09Z,2024-09-28T20:33:01Z,1156,130,33,Apache License 2.0
204,usql,Azure,U-SQL Examples and Issue Tracking,https://github.com/Azure/usql,C#,2015-10-13T18:41:19Z,2024-09-04T09:30:50Z,234,685,67,MIT License
205,postgresql-parser,auxten,"Pure Golang PostgreSQL (SQL:2011, SQL:2008, SQL:2003, SQL:1999, and SQL-92 Standard) Parser",https://github.com/auxten/postgresql-parser,Go,2021-02-15T14:11:26Z,2024-10-06T04:33:03Z,271,48,5,Apache License 2.0
206,sqlova,naver,,https://github.com/naver/sqlova,Python,2019-01-18T05:25:16Z,2024-07-21T04:59:17Z,631,166,38,Apache License 2.0
207,node-sql,brianc,SQL generation for node.js,https://github.com/brianc/node-sql,JavaScript,2011-08-12T05:26:51Z,2024-08-24T20:44:38Z,1045,191,119,MIT License
208,SqlServer-Database,HoussemDellai,Sample SQL Server database project for CI/CD in Azure DevOps,https://github.com/HoussemDellai/SqlServer-Database,,2019-04-12T10:11:47Z,2024-09-01T14:38:59Z,14,380,3,
209,absurd-sql,jlongster,sqlite3 in ur indexeddb (hopefully a better backend soon),https://github.com/jlongster/absurd-sql,JavaScript,2021-07-09T02:46:06Z,2024-10-06T07:19:40Z,4164,100,41,MIT License
210,Aura.SqlQuery,auraphp,"Independent query builders for MySQL, PostgreSQL, SQLite, and Microsoft SQL Server.",https://github.com/auraphp/Aura.SqlQuery,PHP,2013-09-27T18:08:03Z,2024-09-08T09:37:43Z,450,86,25,MIT License
211,sagacity-sqltoy,sagframe,Java真正智慧的ORM框架，融合JPA功能和最佳的sql编写及查询模式、独创的缓存翻译、最优化的分页、并提供无限层级分组汇总、同比环比、行列转换、树形排序汇总、sql自适配不同数据库、分库分表、多租户、数据加解密、脱敏以及面向复杂业务和大规模数据分析等痛点、难点问题项目实践经验分享的一站式解决方案!,https://github.com/sagframe/sagacity-sqltoy,Java,2018-02-02T02:39:09Z,2024-09-30T16:57:14Z,1082,180,1,Apache License 2.0
212,MySQLdb1,farcepest,MySQL database connector for Python (legacy version),https://github.com/farcepest/MySQLdb1,Python,2012-09-06T22:42:02Z,2024-09-24T17:47:56Z,666,318,90,
213,textSQL,caesarHQ,,https://github.com/caesarHQ/textSQL,JavaScript,2023-02-28T01:03:37Z,2024-10-03T10:47:45Z,1544,155,10,MIT License
214,sqlworkshops-sql2022workshop,microsoft,A workshop to learn about SQL Server 2022,https://github.com/microsoft/sqlworkshops-sql2022workshop,Jupyter Notebook,2022-06-04T03:44:40Z,2024-10-04T13:43:31Z,192,80,2,MIT License
215,SQLServerTools,YPermitin,"Инструменты обслуживания и разработки для Microsoft SQL Server, а также другие интересности",https://github.com/YPermitin/SQLServerTools,TSQL,2018-02-17T17:25:32Z,2024-10-01T18:01:55Z,211,94,0,MIT License
216,rediSQL,RedBeardLab,Redis module that provides a completely functional SQL database,https://github.com/RedBeardLab/rediSQL,C,2016-11-21T15:03:59Z,2024-09-29T14:23:26Z,1546,150,13,Other
217,sqlmap4burp,difcareer,sqlmap embed in burpsuite,https://github.com/difcareer/sqlmap4burp,Java,2014-09-27T07:51:43Z,2024-10-03T05:11:40Z,300,94,2,
218,sql-training,ververica,,https://github.com/ververica/sql-training,Java,2019-03-11T16:33:08Z,2024-09-05T04:51:10Z,543,228,0,
219,sql,ahmedsami76,Repo for Relational Databases video,https://github.com/ahmedsami76/sql,Jupyter Notebook,2022-06-07T03:10:53Z,2024-09-18T07:26:02Z,57,38,3,
220,ObjectiveSql,braisdom,Writing SQL using Java syntax,https://github.com/braisdom/ObjectiveSql,Java,2020-07-09T05:19:03Z,2024-10-04T03:24:45Z,1271,159,17,Apache License 2.0
221,CovenantSQL,CovenantSQL,"A decentralized, trusted, high performance, SQL database with blockchain features",https://github.com/CovenantSQL/CovenantSQL,Go,2018-04-11T09:52:58Z,2024-10-06T16:15:38Z,1495,146,36,Apache License 2.0
222,msphpsql,microsoft,Microsoft Drivers for PHP for SQL Server,https://github.com/microsoft/msphpsql,PHP,2014-04-22T19:54:12Z,2024-10-05T08:19:23Z,1796,371,30,MIT License
223,jasync-sql,jasync-sql,Java & Kotlin Async DataBase Driver for MySQL and PostgreSQL written in Kotlin,https://github.com/jasync-sql/jasync-sql,Kotlin,2018-08-23T19:28:19Z,2024-09-27T06:41:34Z,1652,138,13,Apache License 2.0
224,serverless-full-stack-apps-azure-sql,Azure-Samples,"Full stack solution using Javascript, Azure Static Web Apps, Azure Function, Azure SQL Database and a microservice architecture to monitor in real-time public transportation data, create a geofence and send notification when geofence is activated",https://github.com/Azure-Samples/serverless-full-stack-apps-azure-sql,Jupyter Notebook,2021-03-16T21:08:22Z,2024-10-03T14:49:48Z,122,1719,12,MIT License
225,azure-sql-database-samples,Azure,Azure SQL Database Samples and Reference Implementation Repository,https://github.com/Azure/azure-sql-database-samples,Python,2015-05-06T17:47:35Z,2024-09-30T08:37:20Z,831,374,3,Other
226,SQLNotes,anshumansingh,,https://github.com/anshumansingh/SQLNotes,,2023-07-08T11:19:50Z,2024-10-04T11:26:14Z,205,240,5,
227,sqlline,julianhyde,Shell for issuing SQL to relational databases via JDBC,https://github.com/julianhyde/sqlline,Java,2013-03-15T16:45:40Z,2024-10-05T12:10:08Z,617,146,59,"BSD 3-Clause ""New"" or ""Revised"" License"
228,sql_book,cathytanimura,Code repository for the book SQL for Data Analysis,https://github.com/cathytanimura/sql_book,,2020-08-12T01:59:26Z,2024-10-04T07:21:26Z,423,241,6,
229,sqlworkshops-sql2019workshop,microsoft,SQL Server 2019 Workshop,https://github.com/microsoft/sqlworkshops-sql2019workshop,Jupyter Notebook,2020-03-16T16:24:29Z,2024-06-05T18:13:04Z,162,83,1,
230,MYSQL_SQL_BYPASS_WIKI,aleenzz,"mysql注入,bypass的一些心得",https://github.com/aleenzz/MYSQL_SQL_BYPASS_WIKI,,2019-04-25T07:25:03Z,2024-10-01T05:28:30Z,1301,305,6,
231,SqlmapXPlus,co01cat,sqlmap Xplus 基于 sqlmap，对经典的数据库注入漏洞利用工具进行二开！,https://github.com/co01cat/SqlmapXPlus,Python,2024-02-03T17:33:27Z,2024-09-30T00:37:40Z,585,56,1,GNU General Public License v2.0
232,sqlwatch,marcingminski,SQL Server Performance Monitor,https://github.com/marcingminski/sqlwatch,TSQL,2018-08-11T22:34:46Z,2024-09-25T03:34:23Z,429,168,91,Other
233,yugabyte-db,yugabyte,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.,https://github.com/yugabyte/yugabyte-db,C,2017-10-05T21:56:00Z,2024-10-06T13:07:32Z,8916,1059,6353,Other
234,archer,jly8866,基于inception的自动化SQL操作平台，支持SQL执行、LDAP认证、发邮件、OSC、SQL查询、SQL优化建议、权限管理等功能，支持docker镜像,https://github.com/jly8866/archer,JavaScript,2016-12-02T07:42:07Z,2024-09-03T03:52:17Z,1562,645,36,Apache License 2.0
235,SQLProvider,fsprojects,"A general F# SQL database erasing type provider, supporting LINQ queries, schema exploration, individuals, CRUD operations and much more besides.",https://github.com/fsprojects/SQLProvider,F#,2013-12-09T19:23:39Z,2024-10-04T10:50:47Z,579,146,134,Other
236,SQL-XMind,cystanford,《SQL必知必会》思维导图,https://github.com/cystanford/SQL-XMind,,2019-06-14T09:55:03Z,2024-10-01T07:28:19Z,549,213,3,
237,sqlines,dmtolpeko,SQLines Open Source Database Migration Tools,https://github.com/dmtolpeko/sqlines,C++,2016-03-09T15:07:05Z,2024-09-29T01:15:27Z,391,174,60,Apache License 2.0
238,sql-spark-connector,microsoft,Apache Spark Connector for SQL Server and Azure SQL,https://github.com/microsoft/sql-spark-connector,Scala,2020-06-02T22:54:17Z,2024-09-25T03:53:34Z,274,117,58,Apache License 2.0
239,sqltoolsservice,microsoft,SQL Tools API service that provides SQL Server data management capabilities.,https://github.com/microsoft/sqltoolsservice,C#,2016-07-15T18:00:16Z,2024-10-05T08:18:15Z,440,150,62,Other
240,SQLNet,xiaojunxu,Neural Network for generating structured queries from natural language.,https://github.com/xiaojunxu/SQLNet,Python,2017-11-13T06:17:59Z,2024-09-18T08:49:47Z,428,162,43,"BSD 3-Clause ""New"" or ""Revised"" License"
241,sqlflow_public,sqlparser,"Document, sample code and other materials for SQLFlow",https://github.com/sqlparser/sqlflow_public,Python,2019-10-22T03:48:01Z,2024-10-04T12:03:51Z,900,168,11,Apache License 2.0
242,sqlsmith,anse1,A random SQL query generator,https://github.com/anse1/sqlsmith,C++,2015-06-01T10:41:29Z,2024-09-26T02:20:53Z,744,126,14,GNU General Public License v3.0
243,plsql-and-sql-coding-guidelines,Trivadis,Trivadis PL/SQL & SQL Coding Guidelines,https://github.com/Trivadis/plsql-and-sql-coding-guidelines,Shell,2018-06-12T08:31:47Z,2024-10-03T15:04:38Z,180,70,1,Apache License 2.0
244,mybatis-dynamic-sql,mybatis,SQL DSL (Domain Specific Language) for Kotlin and Java. Supports rendering for MyBatis or Spring JDBC Templates,https://github.com/mybatis/mybatis-dynamic-sql,Java,2016-11-11T15:22:00Z,2024-10-05T05:17:46Z,1089,212,6,Apache License 2.0
