,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
83,quivr,QuivrHQ,"Open-source RAG Framework for building GenAI Second Brains 🧠  Build productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Efficient retrieval augmented generation framework",https://github.com/QuivrHQ/quivr,Python,2023-05-12T23:53:30Z,2024-10-06T14:58:15Z,36192,3518,136,Other
84,shipfast,vietanhdev,"The best free SaaS base for GenAI, LLM, and other AI Services.  Ship your next Generative AI startups in days.",https://github.com/vietanhdev/shipfast,TypeScript,2023-10-12T14:46:54Z,2024-10-05T12:07:36Z,348,82,1,MIT License
85,GenAI-Learning,Yash-Kavaiya,"Up-to-Date Content: We regularly update our repository with new courses, articles, and tutorials to keep pace with the rapidly evolving field of AI.",https://github.com/Yash-Kavaiya/GenAI-Learning,,2024-02-25T14:58:01Z,2024-09-30T18:38:34Z,37,13,0,
86,genai-workshop-codespaces,elastic,Elastic GenAI Workshop (Codespaces),https://github.com/elastic/genai-workshop-codespaces,Jupyter Notebook,2023-11-30T22:45:15Z,2024-06-16T08:52:14Z,10,12,2,Apache License 2.0
87,genai-product-catalog,GoogleCloudPlatform,Google Cloud Product Cataloging Solution using Generative AI,https://github.com/GoogleCloudPlatform/genai-product-catalog,Jupyter Notebook,2023-10-25T17:16:08Z,2024-10-01T18:39:36Z,34,13,14,
88,GenAI,rkuo2000,,https://github.com/rkuo2000/GenAI,Jupyter Notebook,2024-02-26T16:26:37Z,2024-10-05T01:56:49Z,3,13,0,
89,GenAI-quickstart,googleforgames,Google for Games Generative AI Quickstart,https://github.com/googleforgames/GenAI-quickstart,Python,2023-09-21T19:49:57Z,2024-09-15T00:34:12Z,25,16,15,Apache License 2.0
90,genai-bedrock-agent-chatbot,awslabs,"A demo ChatBot application developed using Amazon Bedrock service's KnowledgeBase, Agent and other AWS's serveless GenAI solution.",https://github.com/awslabs/genai-bedrock-agent-chatbot,Python,2024-03-06T21:34:12Z,2024-10-06T01:02:50Z,45,13,0,MIT No Attribution
91,ServiceNow-GenAi-Prompt-Library,ServiceNowDevProgram,Official GitHub repository for the ServiceNow Generative AI Prompt Library,https://github.com/ServiceNowDevProgram/ServiceNow-GenAi-Prompt-Library,JavaScript,2024-06-03T19:32:38Z,2024-10-04T22:13:37Z,6,46,5,
92,serverless-genai-food-analyzer-app,aws-samples,"Personalized nutritional app, serverless, tailored to your shopping and cooking needs, empowered by generative AI technology (Amazon Bedrock, Anthropic, Claude Haiku, Claude Sonnet) using AWS CDK on AWS",https://github.com/aws-samples/serverless-genai-food-analyzer-app,TypeScript,2024-05-24T08:07:31Z,2024-10-03T07:28:20Z,51,14,6,MIT No Attribution
93,genai-model-evaluator,aws-samples,,https://github.com/aws-samples/genai-model-evaluator,Python,2024-04-15T20:38:04Z,2024-09-30T03:07:32Z,30,12,5,MIT No Attribution
94,GenAiGuidebook,canyon289,,https://github.com/canyon289/GenAiGuidebook,Jupyter Notebook,2023-05-29T23:45:42Z,2024-10-01T04:28:52Z,56,9,89,
95,GenAINewsAgent,vatsalsaglani,A quick implementation of a GenAI News Summary agent using Llama-3 over Groq.,https://github.com/vatsalsaglani/GenAINewsAgent,Python,2024-04-21T12:06:09Z,2024-09-14T20:24:16Z,36,11,0,
96,genai-app-store-apps,h2oai,GenAI apps from H2O made Wave,https://github.com/h2oai/genai-app-store-apps,Python,2023-10-18T19:38:58Z,2024-09-04T01:14:48Z,17,11,14,
97,IoA,OpenBMB,"An open-source framework for collaborative AI agents, enabling diverse, distributed agents to team up and tackle complex tasks through internet-like connectivity.",https://github.com/OpenBMB/IoA,Python,2024-07-08T06:22:07Z,2024-10-01T11:09:33Z,557,41,6,Apache License 2.0
98,ai-infra-landscape,tensorchord,This is a landscape of the infrastructure that powers the generative AI ecosystem,https://github.com/tensorchord/ai-infra-landscape,HTML,2024-01-26T09:52:41Z,2024-09-29T05:48:40Z,124,55,7,
99,GenAI-Course,shiftkey-labs,Base for the Generative AI certification course with resources and references for fine-tuning LLMs,https://github.com/shiftkey-labs/GenAI-Course,Jupyter Notebook,2024-08-06T15:46:59Z,2024-09-26T20:59:56Z,4,27,0,
100,genai-with-confluent,ora0600,Generative AI in realtime with Confluent Cloud.,https://github.com/ora0600/genai-with-confluent,HCL,2024-01-12T15:34:15Z,2024-09-16T00:48:00Z,21,13,0,
101,apim-genai-gateway-toolkit,Azure-Samples,A repo to accelerate development and testing of GenAI Gateways built with Azure API Management. Includes various capabilities as examples/starters.,https://github.com/Azure-Samples/apim-genai-gateway-toolkit,Python,2024-05-08T15:30:02Z,2024-09-26T14:04:08Z,35,12,8,MIT License
102,instructor-php,cognesy,"Structured data outputs with LLMs, in PHP. Designed for simplicity, transparency, and control.",https://github.com/cognesy/instructor-php,PHP,2024-02-26T10:47:00Z,2024-10-05T17:51:46Z,189,12,4,MIT License
103,alfresco-genai,aborroy,Private AI application to Content Management use cases with GenAI & Alfresco,https://github.com/aborroy/alfresco-genai,Java,2023-12-21T12:28:53Z,2024-09-17T19:35:24Z,19,11,0,GNU Lesser General Public License v3.0
104,genai-workshop-colab,elastic,Elastic GenAI Workshop (Colab),https://github.com/elastic/genai-workshop-colab,Jupyter Notebook,2023-11-30T22:51:28Z,2024-09-20T20:09:50Z,11,8,0,Apache License 2.0
105,fsi-genai-bootcamp,aws-samples,,https://github.com/aws-samples/fsi-genai-bootcamp,Jupyter Notebook,2023-12-22T21:32:45Z,2024-09-13T13:23:30Z,32,10,4,MIT No Attribution
106,extension-gen-ai,looker-open-source,Looker Extension GenAI - using LLMs to make exploration easier and getting dashboard insights,https://github.com/looker-open-source/extension-gen-ai,TypeScript,2023-09-05T17:44:11Z,2024-10-04T13:49:34Z,69,21,11,MIT License
107,vectara-docs,vectara,Documentation for Vectara's GenAI Platform,https://github.com/vectara/vectara-docs,MDX,2022-10-04T18:19:34Z,2024-10-04T18:56:08Z,8,13,15,Apache License 2.0
108,cloudsql-jump-start-solution-for-genai,GoogleCloudPlatform,A jump start solution using GKE or Cloud Run with Cloud SQL and VertexAI,https://github.com/GoogleCloudPlatform/cloudsql-jump-start-solution-for-genai,HCL,2024-01-26T20:35:18Z,2024-09-30T12:39:03Z,31,16,3,Apache License 2.0
109,terraform-google-enterprise-genai,GoogleCloudPlatform,,https://github.com/GoogleCloudPlatform/terraform-google-enterprise-genai,HCL,2024-03-25T20:24:25Z,2024-10-01T11:54:07Z,23,13,28,Apache License 2.0
