,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
250,nosql-node-sdk,oracle,Node.js SDK for Oracle NoSQL Database,https://github.com/oracle/nosql-node-sdk,JavaScript,2020-02-05T19:46:09Z,2024-10-04T17:41:11Z,10,9,1,Universal Permissive License v1.0
251,arangodb-java-driver,arangodb,The official ArangoDB Java driver.,https://github.com/arangodb/arangodb-java-driver,Java,2014-09-26T13:04:47Z,2024-09-20T20:36:17Z,201,93,12,Apache License 2.0
252,sql2nosql,dadoonet,Demo project for talks about migrating from SQL to NoSQL,https://github.com/dadoonet/sql2nosql,Java,2013-01-04T13:40:20Z,2023-07-04T07:17:33Z,17,7,0,
253,nosql,devsuperior,,https://github.com/devsuperior/nosql,Java,2021-02-13T17:12:00Z,2024-05-22T13:59:10Z,8,6,0,
254,Task-Express-M5-Relations-noSql,JoinCODED,,https://github.com/JoinCODED/Task-Express-M5-Relations-noSql,JavaScript,2022-05-13T12:34:50Z,2022-05-13T12:49:43Z,0,81,0,
255,RxPaper,pakoito,NoSQL storage with RxJava bindings [STABLE],https://github.com/pakoito/RxPaper,Java,2016-04-30T19:43:23Z,2024-10-02T20:11:13Z,88,6,1,MIT License
256,nosqlwebapp,emmanueldeletang,,https://github.com/emmanueldeletang/nosqlwebapp,Python,2021-08-31T17:31:51Z,2023-09-13T00:47:46Z,8,7,0,The Unlicense
257,DictDataBase,mkrd,"A python NoSQL dictionary database, with concurrent access and ACID compliance",https://github.com/mkrd/DictDataBase,Python,2021-01-31T08:36:28Z,2024-09-27T18:08:16Z,230,11,16,MIT License
258,aggregations-3,waveq,Technologie NoSQL – agregacje w MongoDB,https://github.com/waveq/aggregations-3,,2014-10-10T08:39:23Z,2016-02-26T09:26:15Z,1,33,0,
259,RxObservableDiskCache,pakoito,Simple NoSQL disk cache for network responses [STABLE],https://github.com/pakoito/RxObservableDiskCache,Java,2016-05-08T22:26:52Z,2022-11-25T16:30:42Z,86,9,1,Other
260,Burp-NoSQLiScanner,matrix,This extension provides a way to discover NoSQL injection vulnerabilities.,https://github.com/matrix/Burp-NoSQLiScanner,Java,2021-01-16T10:54:19Z,2024-07-31T12:08:15Z,22,7,0,GNU General Public License v3.0
261,aerospike-client-ruby,aerospike,Ruby client for the Aerospike database,https://github.com/aerospike/aerospike-client-ruby,Ruby,2014-10-14T07:01:37Z,2024-08-14T17:30:35Z,60,40,11,Apache License 2.0
262,jnosql,eclipse,Eclipse JNoSQL is a framework which has the goal to help Java developers to create Jakarta EE applications with NoSQL.,https://github.com/eclipse/jnosql,Java,2016-07-14T21:58:40Z,2024-10-06T16:04:01Z,231,72,13,Other
263,Iron,FabianTerhorst,Fast and easy to use NoSQL data storage with RxJava support,https://github.com/FabianTerhorst/Iron,Java,2015-12-26T00:08:46Z,2024-03-31T14:17:09Z,108,15,2,Apache License 2.0
264,FineDB,Amaury,"High-performance nosql database. Written in C, multi-threaded, based on LightningDB and nanomsg.",https://github.com/Amaury/FineDB,C,2013-06-12T19:59:12Z,2024-02-23T19:56:40Z,116,27,2,Apache License 2.0
265,nosql-workshop,gschmutz,"NoSQL Workshops with hands-on workshops for Redis, Cassandra, MongoDB, ...",https://github.com/gschmutz/nosql-workshop,Shell,2019-04-28T10:17:09Z,2024-08-25T18:56:25Z,6,9,2,
266,friendly,jeffrafter,NoSQL with MySQL in Ruby,https://github.com/jeffrafter/friendly,JavaScript,2009-12-17T23:28:05Z,2020-01-20T15:40:59Z,2,23,0,MIT License
267,django-riak-engine,oubiwann-unsupported,A Riak (nosql) backend for Django,https://github.com/oubiwann-unsupported/django-riak-engine,Python,2011-08-29T03:41:33Z,2023-08-09T10:29:42Z,38,8,2,"BSD 2-Clause ""Simplified"" License"
268,LiteDB.FSharp,Zaid-Ajaj,"Advanced F# Support for LiteDB, an embedded NoSql database for .NET with type-safe query expression through F# quotations",https://github.com/Zaid-Ajaj/LiteDB.FSharp,F#,2017-10-02T01:27:41Z,2024-10-05T20:53:06Z,179,22,8,MIT License
269,arangodb-php,arangodb,PHP ODM for ArangoDB,https://github.com/arangodb/arangodb-php,PHP,2012-03-14T17:54:34Z,2024-08-30T08:54:59Z,182,46,33,Apache License 2.0
270,assignment_nosql_bulletin_board,vikingeducation,Upvoting and downvoting comments NoSQL style,https://github.com/vikingeducation/assignment_nosql_bulletin_board,,2016-06-30T06:41:35Z,2016-06-30T06:41:35Z,0,25,16,
271,longevity,longevityframework,A Persistence Framework for Scala and NoSQL,https://github.com/longevityframework/longevity,Scala,2014-12-17T02:50:13Z,2024-03-17T22:56:13Z,102,6,36,Other
272,redax,coderdj,DAQ with noSQL backend,https://github.com/coderdj/redax,C++,2018-03-02T10:08:22Z,2023-08-01T20:42:53Z,3,14,5,GNU General Public License v3.0
273,wildfly-nosql,wildfly,,https://github.com/wildfly/wildfly-nosql,Java,2016-11-10T19:32:52Z,2020-02-29T05:39:10Z,9,6,0,Apache License 2.0
274,NoSQLBenchmark,parkghost,NoSQLBenchmark is a stress test toolkit for test NoSQL,https://github.com/parkghost/NoSQLBenchmark,Java,2011-11-29T11:15:59Z,2017-08-15T07:41:42Z,19,5,0,Apache License 2.0
275,cosmos-db-design-patterns,Azure-Samples,A collection of design pattern samples for building applications and services with Azure Cosmos DB for NoSQL.,https://github.com/Azure-Samples/cosmos-db-design-patterns,C#,2023-06-14T18:21:51Z,2024-10-03T17:23:51Z,193,35,4,MIT License
276,mage2vuestorefront,vuestorefront,"Magento to Vue-storefront datapump - synchronizes Products, Categories and Product-to-category links between your Magento2 API and NoSQL database of vue-storefront",https://github.com/vuestorefront/mage2vuestorefront,JavaScript,2017-04-23T13:55:23Z,2024-09-09T11:43:12Z,199,114,23,MIT License
277,aerospike-client-rust,aerospike,Rust client for the Aerospike database,https://github.com/aerospike/aerospike-client-rust,Rust,2016-07-19T20:20:16Z,2024-09-03T19:52:03Z,82,26,32,Other
278,dbeaver,dbeaver,Free universal database tool and SQL client,https://github.com/dbeaver/dbeaver,Java,2015-10-21T08:26:28Z,2024-10-06T13:15:18Z,39495,3415,2598,Apache License 2.0
279,doclite,dwgebler,PHP NoSQL database and document store,https://github.com/dwgebler/doclite,PHP,2021-03-01T23:56:10Z,2024-08-24T20:51:23Z,81,5,0,MIT License
280,blueprints-oracle-nosqldb,dwmclary,An implementation of the Blueprints API over Oracle NoSQL DB,https://github.com/dwmclary/blueprints-oracle-nosqldb,Java,2012-10-16T16:03:26Z,2019-11-22T08:23:31Z,11,6,0,
281,java-cloudant,IBM-Cloud,Sample Java application which uses Bluemix Cloudant NoSQL service.,https://github.com/IBM-Cloud/java-cloudant,Java,2016-04-20T16:30:20Z,2021-12-22T13:10:27Z,10,23,5,Apache License 2.0
282,FS1030_NoSQL,tarun27in,NoSQL + REST API Example,https://github.com/tarun27in/FS1030_NoSQL,JavaScript,2019-06-22T03:20:27Z,2019-06-22T03:37:00Z,0,22,1,
283,Task-Express-M6-Authentication-urlShortener-noSql,JoinCODED,,https://github.com/JoinCODED/Task-Express-M6-Authentication-urlShortener-noSql,JavaScript,2022-05-15T10:59:40Z,2022-05-15T11:39:17Z,0,85,0,
284,ADS025,phelipe153,Banco de Dados SQL e noSQL,https://github.com/phelipe153/ADS025,,2020-02-20T23:11:38Z,2024-02-26T00:48:59Z,1,33,0,
285,bedquilt-core,BedquiltDB,A JSON document store on PostgreSQL,https://github.com/BedquiltDB/bedquilt-core,PLpgSQL,2014-09-28T12:25:55Z,2024-01-13T23:52:55Z,256,14,9,MIT License
286,server,torodb,"ToroDB Server is an open source NoSQL database that runs on top of a RDBMS. Compatible with MongoDB protocol and APIs, but with support for native SQL, atomic operations and reliable and durable backends like PostgreSQL",https://github.com/torodb/server,Java,2017-03-27T13:33:08Z,2024-06-09T22:54:33Z,113,20,1,GNU Affero General Public License v3.0
287,workshop-sql-to-nosql-migration,datastaxdevs,,https://github.com/datastaxdevs/workshop-sql-to-nosql-migration,Shell,2021-04-02T14:29:37Z,2023-09-01T17:50:59Z,11,9,15,
288,mongoose-intro,ga-wdi-lessons,"[mongoose, mongo, nosql]",https://github.com/ga-wdi-lessons/mongoose-intro,,2016-04-05T14:11:45Z,2021-05-10T22:50:42Z,3,11,0,Creative Commons Zero v1.0 Universal
289,nosql-biosets,uludag,naive index and query scripts for free reference bioinformatics datasets,https://github.com/uludag/nosql-biosets,Python,2017-04-08T15:53:46Z,2024-09-22T10:10:18Z,15,5,0,Other
290,docker-images,oracle,"Official source of container configurations, images, and examples for Oracle products and projects",https://github.com/oracle/docker-images,Shell,2014-12-19T18:53:18Z,2024-10-05T09:21:47Z,6539,5421,150,Universal Permissive License v1.0
291,NoSQLDataEngineering,catedrasaes-umu,NoSQL Data Engineering,https://github.com/catedrasaes-umu/NoSQLDataEngineering,Java,2016-11-30T11:13:29Z,2024-07-29T05:40:51Z,29,5,6,MIT License
292,NoSQL,fhswf,Repository für das Modul NoSQL-Datenbanken im Sommersemester 2024,https://github.com/fhswf/NoSQL,JavaScript,2024-02-26T10:47:19Z,2024-06-01T10:26:45Z,2,6,7,
293,NoSQL_Test,cheetz,Test lab from https://github.com/tcstool/NoSQLMap,https://github.com/cheetz/NoSQL_Test,PHP,2015-03-02T18:55:58Z,2019-07-04T16:08:20Z,5,9,1,
294,acra,cossacklabs,"Database security suite. Database proxy with field-level encryption, search through encrypted data, SQL injections prevention, intrusion detection, honeypots. Supports client-side and proxy-side (""transparent"") encryption. SQL, NoSQL.",https://github.com/cossacklabs/acra,Go,2016-11-14T16:23:25Z,2024-10-05T09:30:00Z,1351,127,9,Apache License 2.0
295,nodejs-driver,datastax,DataStax Node.js Driver for Apache Cassandra,https://github.com/datastax/nodejs-driver,JavaScript,2014-09-05T14:46:37Z,2024-09-12T06:13:18Z,1237,197,14,Apache License 2.0
296,litestore,h3rald,"A lightweight, self-contained, RESTful, searchable, multi-format NoSQL document store.",https://github.com/h3rald/litestore,Nim,2015-01-03T11:33:55Z,2024-09-23T12:41:55Z,211,9,1,MIT License
297,Guide-to-NoSQL-with-Azure-Cosmos-DB,PacktPublishing,"Guide to NoSQL with Azure Cosmos DB, published by Packt",https://github.com/PacktPublishing/Guide-to-NoSQL-with-Azure-Cosmos-DB,C#,2018-09-24T09:22:28Z,2024-04-18T20:39:26Z,11,13,1,MIT License
298,Pincaster,jedisct1,"A fast persistent nosql database with a HTTP/JSON interface, not only for geographical data.",https://github.com/jedisct1/Pincaster,C,2010-05-06T21:56:02Z,2023-09-08T16:26:49Z,171,19,1,Other
299,Task-Express-M2-noSql-Banks,JoinCODED,,https://github.com/JoinCODED/Task-Express-M2-noSql-Banks,JavaScript,2022-04-15T16:34:48Z,2022-04-15T17:01:47Z,0,45,0,
300,dsc-nosql-databases-quiz-nyc-ds-career-042219,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-quiz-nyc-ds-career-042219,Jupyter Notebook,2019-05-17T19:33:36Z,2019-05-17T19:33:43Z,0,16,0,Other
301,cbl-dart,cbl-dart,Couchbase Lite for Dart and Flutter,https://github.com/cbl-dart/cbl-dart,Dart,2021-02-06T16:56:35Z,2024-10-02T12:08:17Z,116,17,64,Apache License 2.0
302,ftserver,iboxdb,"Full Text Search Engine Server for Java, Lightweight embeddable,  powered by iBoxDB.",https://github.com/iboxdb/ftserver,Java,2016-02-01T11:59:23Z,2024-08-24T08:09:56Z,249,73,0,
303,octosql,cube2222,"OctoSQL is a query tool that allows you to join, analyse and transform data from multiple databases and file formats using SQL.",https://github.com/cube2222/octosql,Go,2019-03-03T13:59:25Z,2024-10-06T13:31:59Z,4786,202,47,Mozilla Public License 2.0
304,nosql-ivt2-examples,avansinformatica,"NoSql examples, used in the course IVT2.2. ",https://github.com/avansinformatica/nosql-ivt2-examples,JavaScript,2018-11-15T12:35:25Z,2024-01-16T17:49:06Z,1,10,38,
305,api-restful,caioagiani,"API RESTful - NoSQL MongoDB, JWT & Jest",https://github.com/caioagiani/api-restful,JavaScript,2020-05-20T05:11:50Z,2023-08-07T05:23:18Z,16,4,1,
306,jcabi-dynamo,jcabi,Object Oriented Wrapper of AWS DynamoDB SDK,https://github.com/jcabi/jcabi-dynamo,Java,2013-09-04T12:00:21Z,2024-09-26T22:15:03Z,50,26,12,Other
307,react-graphql-nosql-starter-kit,microsoft,,https://github.com/microsoft/react-graphql-nosql-starter-kit,JavaScript,2021-10-19T15:28:26Z,2023-04-25T21:04:46Z,6,5,22,MIT License
308,jena-nosql,spaziocodice,A set of NoSQL storage bindings for jena ,https://github.com/spaziocodice/jena-nosql,Java,2014-07-30T14:22:31Z,2017-06-07T08:32:55Z,9,3,10,Apache License 2.0
309,workshop-cassandra-data-modeling,datastaxdevs,This session looks at how to effectively design a data model for your application. You’ll leave knowing how to create data models that scale effectively as your system grows ,https://github.com/datastaxdevs/workshop-cassandra-data-modeling,,2020-10-21T16:29:22Z,2023-05-09T12:49:29Z,22,13,1,Apache License 2.0
310,cloudera-cassandra,elisska,Cloudera Manager parcel and CSD to manage Cassandra NoSQL database,https://github.com/elisska/cloudera-cassandra,Python,2016-05-26T11:48:07Z,2021-05-16T10:07:39Z,14,8,1,Apache License 2.0
311,connector-search-engine,akretion,This project is now maintained at the OCA at https://github.com/OCA/search-engine,https://github.com/akretion/connector-search-engine,Python,2013-06-10T19:49:12Z,2024-01-22T07:14:30Z,23,21,1,
312,express-mongoose,ga-wdi-lessons,"[express, js, mongoose, mongo, orm, nosql]",https://github.com/ga-wdi-lessons/express-mongoose,,2016-04-05T13:36:32Z,2021-05-10T22:50:37Z,0,13,0,Creative Commons Zero v1.0 Universal
313,sofa,66Origin,Sofa - CouchDB for Rust,https://github.com/66Origin/sofa,Rust,2018-02-09T16:38:48Z,2023-08-22T22:59:53Z,40,8,8,Apache License 2.0
314,nolap,28msec,NoSQL Online Analytical Processing,https://github.com/28msec/nolap,JSONiq,2014-05-05T17:14:06Z,2024-05-25T19:39:35Z,13,3,0,Apache License 2.0
315,dsc-nosql-databases-section-intro-nyc-ds-career-042219,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-section-intro-nyc-ds-career-042219,Jupyter Notebook,2019-05-17T19:33:36Z,2020-07-10T09:00:30Z,1,17,0,Other
316,MovieRecommender,camillepradel,Educational project aiming at exploring possibilities of NoSQL database systems.,https://github.com/camillepradel/MovieRecommender,Java,2016-11-13T17:25:25Z,2019-06-11T07:38:39Z,1,24,0,Apache License 2.0
317,MochaDB,mertcandav,A .NET ACID RDBMS and NoSQL(with mods/tools) database.,https://github.com/mertcandav/MochaDB,C#,2020-01-27T09:14:09Z,2024-01-12T18:11:48Z,24,6,0,MIT License
318,mondo-hawk,mondo-project,"Heterogeneous model indexing solution, based on NoSQL stores.",https://github.com/mondo-project/mondo-hawk,Java,2015-02-11T16:29:06Z,2023-01-28T16:49:15Z,17,5,20,Eclipse Public License 2.0
319,ru102js,redislabs-training,Source code for the RU102JS Redis for JavaScript Developers Course,https://github.com/redislabs-training/ru102js,JavaScript,2020-04-24T23:09:07Z,2024-10-04T05:07:24Z,55,111,19,MIT License
320,dsc-nosql-databases-dc-ds-career-042219,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-dc-ds-career-042219,Jupyter Notebook,2019-05-21T11:54:33Z,2020-07-28T17:37:14Z,0,13,0,Other
321,DS-Student-Resources,woz-u,Data Science Student Companion Notebooks and Data Lake,https://github.com/woz-u/DS-Student-Resources,Jupyter Notebook,2021-08-29T14:40:52Z,2024-07-16T18:30:27Z,78,107,2,
322,framework-learning,guang19,"计算机学习资料(Java , Jvm , Linux , Mysql , Netty , Redis , Netty , Spring , SpringBoot , Mybatis , Rabbitmq ,计算机网络 , 数据结构与算法 , 设计模式 )Github网页阅读:https://guang19.github.io/framework-learning  , Gitee网页版阅读:  https://qsjzwithguang19forever.gitee.io/framework-learning",https://github.com/guang19/framework-learning,Java,2019-12-24T06:42:01Z,2024-10-04T17:16:28Z,1175,238,8,GNU General Public License v3.0
323,arangodb-spark-connector,arangodb,,https://github.com/arangodb/arangodb-spark-connector,Scala,2016-09-27T08:34:40Z,2023-10-05T19:08:09Z,33,15,0,Apache License 2.0
324,DBIx-NoSQL,robertkrimen,NoSQL-ish overlay for an SQL database,https://github.com/robertkrimen/DBIx-NoSQL,Perl,2010-10-16T18:51:55Z,2021-08-14T07:11:18Z,5,4,2,
325,nosql-batch-updater,kptfh,Allows to run batch updates on NoSql DBs with eventually consistent guarantee. ,https://github.com/kptfh/nosql-batch-updater,Java,2019-09-11T06:59:04Z,2021-02-07T13:53:55Z,2,3,4,
326,nosql-mongo,FS1360472174,mongo knowledge,https://github.com/FS1360472174/nosql-mongo,Java,2016-10-10T13:45:17Z,2019-03-30T07:47:21Z,4,4,39,
327,blogengine,totaljs,BlogEngine template for Bufferwall,https://github.com/totaljs/blogengine,JavaScript,2016-08-21T14:10:46Z,2023-10-06T10:16:30Z,23,17,1,MIT License
328,NoSQL-to-SQL,DavronDostqobilov,,https://github.com/DavronDostqobilov/NoSQL-to-SQL,Python,2023-05-16T14:07:52Z,2023-09-27T07:28:38Z,0,10,0,
329,AvanceDB,RipcordSoftware,An in-memory database based on the CouchDB REST API and containing the CouchDB Futon and Fauxton web sites,https://github.com/RipcordSoftware/AvanceDB,C++,2015-02-20T12:04:27Z,2024-01-30T19:51:45Z,161,12,41,GNU Affero General Public License v3.0
330,dsc-nosql-document-stores-v2-1-online-ds-sp-000,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-document-stores-v2-1-online-ds-sp-000,Jupyter Notebook,2020-03-10T11:39:22Z,2020-07-09T20:33:10Z,0,19,0,Other
331,flash-store,huan,"FlashStore is a high-performance Key-Value Persistent Local Database using ES6 Map's API (Async & Sync), Powered by LevelDB/RocksDB/SQLite and TypeScript.",https://github.com/huan/flash-store,TypeScript,2017-09-23T18:12:16Z,2024-09-10T06:06:56Z,20,4,7,Apache License 2.0
332,orientdb-android,wuman,Android Port of OrientDB: A NoSQL Document Graph DBMS,https://github.com/wuman/orientdb-android,Java,2012-11-01T11:35:01Z,2023-04-14T16:55:14Z,37,4,1,Apache License 2.0
333,NoSQL2,bi-labor,Az átdolgozott NoSQL labor anyaga,https://github.com/bi-labor/NoSQL2,JavaScript,2019-02-12T20:27:01Z,2023-02-20T17:34:15Z,0,8,1,
334,NoDB,Miserlou,NoDB isn't a database.. but it sort of looks like one.,https://github.com/Miserlou/NoDB,Python,2017-04-09T21:35:55Z,2024-03-11T15:06:38Z,380,45,12,
335,nosql-samples,stop-cran,,https://github.com/stop-cran/nosql-samples,C#,2021-03-12T08:31:29Z,2021-11-19T14:24:22Z,0,7,0,
336,DevOpsforDatabasesHandsonLab,jethanivijay,SQL and NoSQL workloads Automation,https://github.com/jethanivijay/DevOpsforDatabasesHandsonLab,Java,2021-10-08T06:29:09Z,2021-12-17T11:17:58Z,1,11,0,MIT License
337,database,malbrain,"Key-Value/Document store database library with btree and ARTree indexing methods, SSN-MVCC concurrency ",https://github.com/malbrain/database,C,2016-10-12T20:32:44Z,2024-08-01T22:47:34Z,73,11,1,"BSD 2-Clause ""Simplified"" License"
338,nosql-workshop,Laustralien,,https://github.com/Laustralien/nosql-workshop,JavaScript,2015-02-16T09:28:50Z,2016-02-05T23:00:50Z,0,7,0,
339,NOSQL-Ontology,mnmami,A repository about NOSQL databases and related terms,https://github.com/mnmami/NOSQL-Ontology,,2018-05-22T16:14:42Z,2018-06-28T14:06:18Z,0,7,0,
340,litedb,JonathanVusich,NoSQL Python database written for ease of use/performance.,https://github.com/JonathanVusich/litedb,Python,2019-03-28T16:22:55Z,2024-09-24T15:28:00Z,21,5,0,MIT License
341,rabaDB,tariqdaouda,rabaDB is a Lightweight Uncomplicated NoSQL Schemaless ORM for sqlite3,https://github.com/tariqdaouda/rabaDB,Python,2014-09-25T23:45:04Z,2022-12-29T17:33:57Z,30,5,3,Apache License 2.0
342,hocassian-people-neo4j,hokaso,NoSQL可视化人脉图谱项目：非关系型数据库作为更符合人脑记忆的数据展现形式，在未来理论会成为应用界的主流，希望该项目能够成为推动HelpDesk、数据可视化、数据看板等IT基础能力持续降低上手门槛的起点。,https://github.com/hokaso/hocassian-people-neo4j,JavaScript,2021-01-15T11:50:45Z,2024-09-08T05:24:17Z,39,8,1,
343,riak-c-driver,fenek,C client for Riak - NoSQL database,https://github.com/fenek/riak-c-driver,C,2011-01-05T15:43:45Z,2013-10-02T10:03:30Z,7,5,3,Apache License 2.0
344,entity,rikulo,A simple ORM for Relational and NoSQL database,https://github.com/rikulo/entity,Dart,2014-06-29T07:08:19Z,2024-07-27T02:07:41Z,23,4,1,Apache License 2.0
345,MongoDB-University,AlessandroCorradini,Repo for All MongoDB University Courses,https://github.com/AlessandroCorradini/MongoDB-University,Java,2019-07-12T16:10:49Z,2024-09-25T10:24:55Z,107,71,26,
346,NoSQL,Gosiamek,,https://github.com/Gosiamek/NoSQL,,2015-10-23T09:14:07Z,2016-01-19T16:39:06Z,0,4,0,
347,nosql,fabiofumarola,"Website for the University of Bari course of Designing Data Bases with Advanced Data Models ""How to use NoSql Databases in the right way""",https://github.com/fabiofumarola/nosql,HTML,2015-03-14T14:17:54Z,2020-02-14T13:33:32Z,5,2,0,
348,dsc-nosql-databases-nyc-ds-career-031119,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-nyc-ds-career-031119,Jupyter Notebook,2019-05-17T14:59:41Z,2020-07-28T17:38:21Z,0,12,0,Other
349,sdb,yemingfeng,SDB ：纯 Go 开发、数据结构丰富、持久化、简单易用的 NoSQL 数据库,https://github.com/yemingfeng/sdb,Go,2021-12-09T16:16:19Z,2024-07-17T04:26:02Z,136,19,3,"BSD 2-Clause ""Simplified"" License"
350,nodejs-cloudant-quickstart,ibm-watson-data-lab,Simple NoSQL Library backed by Cloudant,https://github.com/ibm-watson-data-lab/nodejs-cloudant-quickstart,JavaScript,2017-01-20T07:56:09Z,2023-05-27T04:32:48Z,7,5,1,Apache License 2.0
351,Sikiro.NoSql.Redis,SkyChenSky,,https://github.com/SkyChenSky/Sikiro.NoSql.Redis,C#,2018-07-12T10:12:48Z,2019-06-21T02:50:06Z,6,4,0,
352,Android-Travel-Application,Paul-McGarrigle,"This application is an Android based travel application. Users can Login/Register on the application and their information is stored on Firebase, a cloud based NoSQL Database. When a user has logged in they are brought to their profile page, which will display their personal registration information and allow them to upload a profile picture by accessing the devices built in Camera application. The user can then select a country and retrieve information on this country compared to their current location. For example users can get information on the specified country, or locate flights to the specified country, or use a currency conversion calculator or view a map of the country. These services are provided by online REST services, such as Google Maps API, restcountries.eu API & fixer.io API. The user can then logout of the application by following the specified link or simply shaking the device.",https://github.com/Paul-McGarrigle/Android-Travel-Application,Java,2017-06-11T12:31:23Z,2024-09-25T06:24:49Z,39,22,0,
353,HAProxy-configs,HariSekhon,"80+ HAProxy Configs for Hadoop, Big Data, NoSQL, Docker, Kubernetes, Elasticsearch, SolrCloud, HBase, MySQL, PostgreSQL, Apache Drill, Hive, Presto, Impala, Hue, ZooKeeper, SSH, RabbitMQ, Redis, Riak, Cloudera, OpenTSDB, InfluxDB, Prometheus, Kibana, Graphite, Rancher etc.",https://github.com/HariSekhon/HAProxy-configs,Shell,2018-06-08T19:04:36Z,2024-10-02T10:39:26Z,245,81,0,MIT License
354,onyx-database-parent,OnyxDevTools,High Performance Java NoSQL Database & ORM,https://github.com/OnyxDevTools/onyx-database-parent,Kotlin,2016-03-26T09:41:59Z,2024-09-27T18:01:53Z,11,4,0,GNU Affero General Public License v3.0
355,skills-summary,xiaobeicn,An documentation to improve oneself,https://github.com/xiaobeicn/skills-summary,,2014-11-28T01:03:59Z,2024-08-25T09:04:30Z,263,83,0,MIT License
356,chainDB,ChristoPy,A noSQL database based on blockchain technology,https://github.com/ChristoPy/chainDB,JavaScript,2018-03-28T03:49:45Z,2024-05-06T00:42:32Z,16,4,5,MIT License
357,graph2nosql,jakobap,A simple python interface to store and interact with knowledge graphs in your favourite NoSQL DB,https://github.com/jakobap/graph2nosql,Python,2024-08-08T18:30:48Z,2024-10-06T12:54:11Z,22,2,0,Apache License 2.0
358,nosql,paulnguyen,Java NoSQL vClock Project,https://github.com/paulnguyen/nosql,Java,2017-11-11T05:01:02Z,2021-03-20T05:24:52Z,2,3,0,
359,nosql,mkrajnik,,https://github.com/mkrajnik/nosql,,2015-11-25T07:35:36Z,2016-01-16T18:43:24Z,0,4,0,
360,dsc-nosql-databases-quiz-dc-ds-career-042219,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-quiz-dc-ds-career-042219,Jupyter Notebook,2019-05-21T11:54:33Z,2019-05-21T11:54:40Z,0,13,0,Other
361,db,upper,"Data Access Layer (DAL) for PostgreSQL, CockroachDB, MySQL, SQLite and MongoDB with ORM-like features.",https://github.com/upper/db,Go,2013-10-23T02:04:36Z,2024-10-01T16:38:55Z,3533,234,157,MIT License
362,FitStic_noSQL,MatteoMendula,Fitstic noSQL database course,https://github.com/MatteoMendula/FitStic_noSQL,JavaScript,2022-02-14T12:13:07Z,2022-10-16T04:30:54Z,2,6,0,
363,nosqlviewerapp,totaljs,NoSQL viewer electron app,https://github.com/totaljs/nosqlviewerapp,JavaScript,2018-08-02T20:23:15Z,2021-10-13T12:47:25Z,5,3,0,
364,redux-android-sample,Catbag,A Android sample that implements Redux architecture with React and NoSQL,https://github.com/Catbag/redux-android-sample,Java,2016-10-12T14:58:56Z,2022-04-30T18:05:58Z,24,6,5,Apache License 2.0
365,TPCw-benchmark,PedroGomes,A NOSQL Tpcw benchmark -  With a Cassandra interface,https://github.com/PedroGomes/TPCw-benchmark,Java,2010-03-11T13:41:46Z,2018-10-07T01:19:49Z,6,7,0,Apache License 2.0
366,dbclone,vot,Utility to move data between NoSQL databases,https://github.com/vot/dbclone,JavaScript,2018-06-23T00:59:44Z,2021-02-21T00:46:42Z,3,8,3,MIT License
367,ynov-b3-nosql-playground,miketardy-ynov-classroom,ynov-b3-nosql-playground,https://github.com/miketardy-ynov-classroom/ynov-b3-nosql-playground,,2018-02-19T15:30:54Z,2018-02-19T15:30:54Z,0,8,0,
368,sparksql-for-hbase,IBM,Learn how to use Spark SQL and HSpark connector package to create / query data tables that reside in HBase region servers,https://github.com/IBM/sparksql-for-hbase,,2017-08-31T21:41:29Z,2024-09-07T03:15:34Z,69,27,1,Apache License 2.0
369,xodus-dnq,JetBrains,Data definition and queries Kotlin DSL over Xodus,https://github.com/JetBrains/xodus-dnq,Kotlin,2016-11-04T12:22:43Z,2024-08-28T13:14:00Z,86,25,7,Apache License 2.0
370,dsc-nosql-databases-dc-ds-060319,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-dc-ds-060319,Jupyter Notebook,2019-06-12T18:09:10Z,2020-07-28T17:37:10Z,0,10,0,Other
371,cloudpatterns,dotnetlatest,An introduction to NoSQL using DynamoDb for .Net,https://github.com/dotnetlatest/cloudpatterns,C#,2015-01-29T00:18:50Z,2020-07-29T15:51:26Z,4,8,1,
372,dsc-nosql-databases-nyc-ds-060319,learn-co-students,,https://github.com/learn-co-students/dsc-nosql-databases-nyc-ds-060319,Jupyter Notebook,2019-06-26T19:03:55Z,2020-07-28T17:39:25Z,1,10,0,Other
373,cassandraci,zcourts,"Cassandra (NoSQL) Code igniter library, replaces the default mysql DB in CI",https://github.com/zcourts/cassandraci,PHP,2011-04-05T10:00:22Z,2020-12-13T07:03:48Z,9,10,0,
